2,0.3,0.3,0.3,0.3
3,1.14,1.14,1.14,1.14
4,0.32,0.32,0.32,0.32
5,1.34,1.34,1.34,1.34
6,0.24,0.24,0.24,0.24
7,1.6,1.6,1.6,1.6
8,1.73,1.73,1.73,1.73
9,1.97,1.97,1.97,1.97
10,0.21,0.21,0.21,0.21
11,0.76,0.76,0.76,0.76
12,2.57,2.57,2.57,2.57
2,0.3,0.3,0.3,0.3
3,1.14,1.14,1.14,1.14
4,0.32,0.32,0.32,0.32
5,1.34,1.34,1.34,1.34
6,0.24,0.24,0.24,0.24
7,1.6,1.6,1.6,1.6
8,1.73,1.73,1.73,1.73
9,1.97,1.97,1.97,1.97
10,0.21,0.21,0.21,0.21
11,0.76,0.76,0.76,0.76
12,2.57,2.57,2.57,2.57
2,0.3,0.3,0.3,0.3
3,1.14,1.14,1.14,1.14
4,0.32,0.32,0.32,0.32
5,1.34,1.34,1.34,1.34
6,0.24,0.24,0.24,0.24
7,1.6,1.6,1.6,1.6
8,1.73,1.73,1.73,1.73
9,1.97,1.97,1.97,1.97
10,0.21,0.21,0.21,0.21
11,0.76,0.76,0.76,0.76
12,2.57,2.57,2.57,2.57
2,0.3,0.3,0.3,0.3
3,1.14,1.14,1.14,1.14
4,0.32,0.32,0.32,0.32
5,1.34,1.34,1.34,1.34
6,0.24,0.24,0.24,0.24
7,1.6,1.6,1.6,1.6
8,1.73,1.73,1.73,1.73
9,1.97,1.97,1.97,1.97
10,0.21,0.21,0.21,0.21
11,0.76,0.76,0.76,0.76
12,2.57,2.57,2.57,2.57
2,0.3,0.3,0.3,0.3
3,1.14,1.14,1.14,1.14
4,0.32,0.32,0.32,0.32
5,1.34,1.34,1.34,1.34
6,0.24,0.24,0.24,0.24
7,1.6,1.6,1.6,1.6
8,1.73,1.73,1.73,1.73
9,1.97,1.97,1.97,1.97
10,0.21,0.21,0.21,0.21
11,0.76,0.76,0.76,0.76
12,2.57,2.57,2.57,2.57
2,0.3,0.3,0.3,0.3
3,1.14,1.14,1.14,1.14
4,0.32,0.32,0.32,0.32
5,1.34,1.34,1.34,1.34
6,0.24,0.24,0.24,0.24
7,1.6,1.6,1.6,1.6
8,1.73,1.73,1.73,1.73
9,1.97,1.97,1.97,1.97
10,0.21,0.21,0.21,0.21
11,0.76,0.76,0.76,0.76
12,2.57,2.57,2.57,2.57
