2,1.55,1.55,1.55,1.55
3,1.89,1.89,1.89,1.89
4,0.1,0.1,0.1,0.1
5,-0.47,-0.47,-0.47,-0.47
6,1.59,1.59,1.59,1.59
7,-0.57,-0.57,-0.57,-0.57
8,0.99,0.99,0.99,0.99
9,1.4,1.4,1.4,1.4
10,2.56,2.56,2.56,2.56
11,3.99,3.99,3.99,3.99
12,1.16,1.16,1.16,1.16
2,1.55,1.55,1.55,1.55
3,1.89,1.89,1.89,1.89
4,0.1,0.1,0.1,0.1
5,-0.47,-0.47,-0.47,-0.47
6,1.59,1.59,1.59,1.59
7,-0.57,-0.57,-0.57,-0.57
8,0.99,0.99,0.99,0.99
9,1.4,1.4,1.4,1.4
10,2.56,2.56,2.56,2.56
11,3.99,3.99,3.99,3.99
12,1.16,1.16,1.16,1.16
2,1.55,1.55,1.55,1.55
3,1.89,1.89,1.89,1.89
4,0.1,0.1,0.1,0.1
5,-0.47,-0.47,-0.47,-0.47
6,1.59,1.59,1.59,1.59
7,-0.57,-0.57,-0.57,-0.57
8,0.99,0.99,0.99,0.99
9,1.4,1.4,1.4,1.4
10,2.56,2.56,2.56,2.56
11,3.99,3.99,3.99,3.99
12,1.16,1.16,1.16,1.16
2,1.55,1.55,1.55,1.55
3,1.89,1.89,1.89,1.89
4,0.1,0.1,0.1,0.1
5,-0.47,-0.47,-0.47,-0.47
6,1.59,1.59,1.59,1.59
7,-0.57,-0.57,-0.57,-0.57
8,0.99,0.99,0.99,0.99
9,1.4,1.4,1.4,1.4
10,2.56,2.56,2.56,2.56
11,3.99,3.99,3.99,3.99
12,1.16,1.16,1.16,1.16
2,1.55,1.55,1.55,1.55
3,1.89,1.89,1.89,1.89
4,0.1,0.1,0.1,0.1
5,-0.47,-0.47,-0.47,-0.47
6,1.59,1.59,1.59,1.59
7,-0.57,-0.57,-0.57,-0.57
8,0.99,0.99,0.99,0.99
9,1.4,1.4,1.4,1.4
10,2.56,2.56,2.56,2.56
11,3.99,3.99,3.99,3.99
12,1.16,1.16,1.16,1.16
2,1.55,1.55,1.55,1.55
3,1.89,1.89,1.89,1.89
4,0.1,0.1,0.1,0.1
5,-0.47,-0.47,-0.47,-0.47
6,1.59,1.59,1.59,1.59
7,-0.57,-0.57,-0.57,-0.57
8,0.99,0.99,0.99,0.99
9,1.4,1.4,1.4,1.4
10,2.56,2.56,2.56,2.56
11,3.99,3.99,3.99,3.99
12,1.16,1.16,1.16,1.16
